Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Engine,Seats,Price
Land Rover Discovery Sport TD4 HSE 7S,2019,24013,Diesel,Automatic,1999 CC,7,241402
Audi Q5 2008-2012 2.0 TFSI Quattro,2009,99100,Petrol,Automatic,1984 CC,5,43000
Maruti Versa DX2 BS II,2003,62000,Petrol,Manual,1298 CC,8,5375
Maruti Swift Dzire ZDI,2017,14000,Diesel,Manual,1248 CC,5,32250
Audi A4 2.0 TDI Premium Sport Limited Edition,2015,44811,Diesel,Automatic,1968 CC,5,110983
Volkswagen Polo 1.2 MPI Comfortline,2014,44000,Petrol,Manual,1198 CC,5,18490
Toyota Fortuner 3.0 Diesel,2010,136000,Diesel,Manual,2982 CC,7,47300
Toyota Fortuner 3.0 Diesel,2010,144113,Diesel,Manual,2982 CC,7,50525
Honda Accord 2.4 MT,2012,94989,Petrol,Manual,2354 CC,5,28294
Maruti Swift ZDi,2012,58133,Diesel,Manual,1248 CC,5,20640
Skoda Fabia 1.2 MPI Classic,2008,61000,Petrol,Manual,1198 CC,5,7095
Jeep Compass 2.0 Sport,2017,27000,Diesel,Manual,1956 CC,5,64500
Tata Nano Twist XT,2014,18050,Petrol,Manual,624 CC,4,4300
Ford Fiesta 1.6 ZXi ABS,2007,145277,Petrol,Manual,1596 CC,5,7095
Maruti Celerio ZDi,2015,42000,Diesel,Manual,793 CC,5,15480
Toyota Fortuner 3.0 Diesel,2011,86000,Diesel,Manual,2982 CC,7,49450
Maruti Celerio ZDi,2015,42150,Diesel,Manual,793 CC,5,15480
Hyundai EON Era Plus,2015,30158,Petrol,Manual,814 CC,5,13115
Ford Fiesta Diesel Trend,2011,47000,Diesel,Manual,1498 CC,5,25800
Volkswagen Polo 1.2 MPI Comfortline,2013,39000,Petrol,Manual,1198 CC,5,16125
Volkswagen Polo 1.2 MPI Comfortline,2016,32125,Petrol,Manual,1199 CC,5,26531
Maruti Vitara Brezza ZDi,2017,58829,Diesel,Manual,1248 CC,5,38915
Honda Brio S MT,2013,67559,Petrol,Manual,1198 CC,5,17415
Maruti Swift Dzire VXi,2013,55000,Petrol,Manual,1298 CC,5,18275
Maruti Celerio LXI MT,2018,30000,Petrol,Manual,998 CC,5,16125
Hyundai Creta 1.6 SX Plus Petrol Automatic,2016,28000,Petrol,Automatic,1591 CC,5,50955
Ford Ecosport 1.5 DV5 MT Titanium,2016,31826,Diesel,Manual,1498 CC,5,35432
Maruti Swift VDI BSIV W ABS,2016,64000,Diesel,Manual,1248 CC,5,25757
Honda CR-V RVi MT,2008,100009,Petrol,Manual,1997 CC,5,27950
Land Rover Discovery Sport SD4 HSE Luxury 7S,2019,17201,Diesel,Automatic,2179 CC,7,253313
Mahindra XUV500 W8 2WD,2014,74345,Diesel,Manual,2179 CC,7,34400
Volkswagen Polo 1.2 MPI Highline,2015,58134,Petrol,Manual,1198 CC,5,19952
Hyundai i10 Magna AT,2010,30566,Petrol,Automatic,1197 CC,5,14276
Hyundai i10 Magna 1.2,2012,55231,Petrol,Manual,1197 CC,5,11954
Chevrolet Cruze LTZ AT,2016,67774,Diesel,Automatic,1998 CC,5,38485
Mercedes-Benz E-Class E 200 CGI,2013,50319,Petrol,Automatic,1991 CC,5,94385
Hyundai Sonata 2.4 GDI,2013,45000,Petrol,Manual,2359 CC,5,33970
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,43627,Petrol,Automatic,1796 CC,5,124700
Volkswagen Polo Diesel Trendline 1.2L,2013,45000,Diesel,Manual,1199 CC,5,13975
Honda City i VTEC SV,2014,10500,Petrol,Manual,1497 CC,5,25370
Maruti Vitara Brezza ZDi,2017,21789,Diesel,Manual,1248 CC,5,42484
Hyundai Elite i20 Asta Option,2019,21134,Petrol,Manual,1197 CC,5,37754
Tata New Safari Dicor EX 4X2,2011,90000,Diesel,Manual,2179 CC,7,11825
Nissan Sunny 2011-2014 Diesel XL,2014,51553,Diesel,Manual,1461 CC,5,25714
BMW 3 Series 330 Ci Convertible,2011,31000,Petrol,Automatic,2497 CC,5,133300
Toyota Corolla 1.8 J,2011,67422,Petrol,Manual,1798 CC,5,15265
Hyundai Verna 1.6 SX,2015,60519,Diesel,Manual,1582 CC,5,26832
Maruti Swift Dzire VDi,2009,34000,Diesel,Manual,1248 CC,5,9417
Maruti Dzire VDI,2013,68434,Diesel,Manual,1248 CC,5,23650
Maruti Alto K10 VXI,2014,17000,Petrol,Manual,998 CC,5,9030
Jaguar XJ 5.0 L V8 Supercharged,2011,43686,Petrol,Automatic,5000 CC,4,217838
Mercedes-Benz New C-Class 220 CDI AT,2012,22000,Diesel,Automatic,2143 CC,5,60200
Hyundai Verna CRDi 1.6 SX Option,2013,79225,Diesel,Manual,1582 CC,5,23650
Chevrolet Aveo 1.6 LT,2007,63000,Petrol,Manual,1598 CC,5,5160
Maruti Swift VXI BSIV,2014,61922,Petrol,Manual,1197 CC,5,22790
Hyundai Verna 1.6 CRDi S,2015,85000,Diesel,Manual,1582 CC,5,27090
Mercedes-Benz GLC 220d Celebration Edition,2017,26192,Diesel,Automatic,2143 CC,5,174021
Toyota Fortuner 4x2 Manual,2013,65000,Diesel,Manual,2982 CC,7,69230
Audi Q5 2008-2012 2.0 TDI,2014,44999,Diesel,Automatic,1968 CC,5,107500
BMW 3 Series 320d Dynamic,2008,81308,Diesel,Automatic,1995 CC,5,34185
Maruti Alto 800 2016-2019 LXI,2016,35000,Petrol,Manual,796 CC,5,11395
Maruti Alto K10 2010-2014 VXI,2012,65349,Petrol,Manual,998 CC,5,12083
Audi A4 1.8 TFSI Technology Edition,2012,80000,Petrol,Automatic,1798 CC,5,75250
Maruti Swift VXi BSIV,2012,61000,Petrol,Manual,1197 CC,5,14190
Maruti Wagon R VXI,2019,31817,Petrol,Manual,998 CC,5,22962
Skoda Rapid 1.5 TDI Ambition,2016,41000,Diesel,Manual,1498 CC,5,36550
Honda Jazz S,2010,82606,Petrol,Manual,1198 CC,5,11567
Mahindra XUV500 W10 2WD,2015,52000,Diesel,Manual,2179 CC,7,49450
Maruti Ritz VXi,2011,50318,Petrol,Manual,1197 CC,5,17458
Mercedes-Benz GLE 250d,2016,50000,Diesel,Automatic,2143 CC,5,210700
Skoda Rapid 1.6 TDI Ambition,2012,72000,Diesel,Manual,1598 CC,5,19780
Hyundai Grand i10 CRDi Magna,2015,63776,Diesel,Manual,1120 CC,5,17028
Hyundai Elite i20 Petrol Asta,2015,28133,Petrol,Manual,1197 CC,5,24080
Tata Zest Quadrajet 1.3 75PS XE,2017,45000,Diesel,Manual,1248 CC,5,16125
Hyundai i20 Magna 1.4 CRDi,2015,55697,Diesel,Manual,1396 CC,5,23650
Skoda Rapid 1.6 TDI Elegance,2012,62000,Diesel,Manual,1598 CC,5,12900
Fiat Linea Emotion,2011,48000,Petrol,Manual,1368 CC,5,12900
Maruti Swift VXI BSIII W/ ABS,2010,90246,Petrol,Manual,1298 CC,5,12685
Tata Indica V2 2001-2011 eLS,2015,80500,Diesel,Manual,1396 CC,5,10535
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2012,119000,Diesel,Automatic,2143 CC,5,60157
Mercedes-Benz GLE 350d,2016,28541,Diesel,Automatic,2987 CC,5,261225
Hyundai Santro Xing XP,2008,45500,Petrol,Manual,1086 CC,5,5031
Honda City V MT AVN,2012,41000,Petrol,Manual,1497 CC,5,19350
Hyundai i20 Magna,2010,58000,Petrol,Manual,1197 CC,5,10750
Toyota Fortuner 4x2 Manual,2015,99000,Diesel,Manual,2982 CC,7,88150
Hyundai Grand i10 Magna,2014,31200,Petrol,Manual,1197 CC,5,16770
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2009,85000,Diesel,Manual,1896 CC,5,15050
Ford EcoSport 1.5 Ti VCT AT Titanium,2016,60924,Petrol,Automatic,1499 CC,5,35690
Hyundai EON Magna Plus,2012,45000,Petrol,Manual,814 CC,5,10750
Nissan Micra XV CVT,2011,44000,Petrol,Automatic,1198 CC,5,11395
Honda Jazz 1.2 V CVT i VTEC,2016,30534,Petrol,Automatic,1199 CC,5,31906
Volkswagen Polo 1.2 MPI Trendline,2016,46399,Petrol,Manual,1198 CC,5,19909
Maruti Alto LXi,2008,42000,Petrol,Manual,796 CC,5,4687
Hyundai Verna 1.6 SX,2011,67000,Diesel,Manual,1582 CC,5,16340
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,58000,Diesel,Automatic,2148 CC,5,67725
Tata Zest Revotron 1.2 XT,2015,27000,Petrol,Manual,1193 CC,5,22661
Honda Brio S Option MT,2012,39566,Petrol,Manual,1198 CC,5,11825
Honda Jazz VX Diesel,2016,14980,Diesel,Manual,1498 CC,5,31820
Maruti Alto K10 VXI AGS,2017,18491,Petrol,Automatic,998 CC,5,16770
Maruti Zen VXi - BS III,2000,90000,Petrol,Manual,993 CC,5,3010
Hyundai i20 Sportz 1.4 CRDi,2015,118211,Diesel,Manual,1396 CC,5,25370
Maruti SX4 S Cross DDiS 320 Zeta,2016,63316,Diesel,Manual,1598 CC,5,41194
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,42000,Diesel,Automatic,2143 CC,5,107285
Chevrolet Enjoy Petrol LS 7 Seater,2015,25648,Petrol,Manual,1399 CC,7,18447
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2011,67612,Diesel,Automatic,2143 CC,5,49450
Mahindra XUV500 W4,2016,33000,Diesel,Manual,2179 CC,7,41495
Hyundai i10 Sportz,2015,20000,Petrol,Manual,1197 CC,5,16125
Hyundai Getz 1.3 GLS,2007,143000,Petrol,Manual,1341 CC,5,4730
Audi Q7 3.0 TDI quattro,2014,118218,Diesel,Automatic,2967 CC,7,135063
Mahindra Scorpio SLE BSIV,2012,99000,Diesel,Manual,2179 CC,8,25800
Honda Jazz 1.2 SV i VTEC,2016,22700,Petrol,Manual,1199 CC,5,23865
Tata Safari Storme 2012-2015 EX,2017,28000,Diesel,Manual,2179 CC,7,46913
Mahindra XUV500 W6 2WD,2014,62000,Diesel,Manual,2179 CC,7,31175
Volkswagen Polo Diesel Comfortline 1.2L,2012,107023,Diesel,Manual,1199 CC,5,16770
Maruti Swift Dzire ZDi,2012,71082,Diesel,Manual,1248 CC,5,16985
Audi Q3 2.0 TDI,2013,60000,Diesel,Automatic,1968 CC,5,94600
Maruti Celerio ZXI,2014,21701,Petrol,Manual,998 CC,5,14534
Honda City V MT Exclusive,2011,56000,Petrol,Manual,1497 CC,5,14835
Hyundai i20 1.2 Spotz,2016,32450,Petrol,Manual,1197 CC,5,24725
Renault KWID RXT,2016,12500,Petrol,Manual,799 CC,5,11825
Mercedes-Benz CLA 200 CDI Sport,2019,20483,Diesel,Automatic,2143 CC,5,130290
Ford Ecosport 1.5 DV5 MT Titanium,2014,45800,Diesel,Manual,1498 CC,5,32250
Hyundai i20 Asta 1.2,2015,35441,Petrol,Manual,1197 CC,5,29541
Toyota Innova 2.5 ZX Diesel 7 Seater,2015,86398,Diesel,Manual,2494 CC,7,65360
Nissan Sunny 2011-2014 Diesel XL,2012,150000,Diesel,Manual,1461 CC,5,15050
Maruti Swift VDI BSIV,2014,89000,Diesel,Manual,1248 CC,5,25155
Maruti A-Star Vxi,2010,68375,Petrol,Manual,998 CC,5,10750
Maruti Swift ZXI,2013,52000,Petrol,Manual,1197 CC,5,16985
Mercedes-Benz CLA 200 CDI Sport,2017,39000,Diesel,Automatic,2143 CC,5,116100
Maruti Ertiga ZXI,2014,68000,Petrol,Manual,1373 CC,7,29025
Maruti Wagon R LXI,2007,71000,Petrol,Manual,998 CC,5,6450
Volkswagen Polo Diesel Trendline 1.2L,2012,72003,Diesel,Manual,1199 CC,5,16770
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,135670,Diesel,Manual,1498 CC,5,28165
Honda City i DTEC VX,2017,65850,Diesel,Manual,1498 CC,5,40592
Toyota Corolla Altis 1.8 GL,2015,53920,Petrol,Manual,1798 CC,5,46311
Mahindra XUV500 W8 2WD,2014,58000,Diesel,Manual,2179 CC,7,32250
Maruti Alto 800 2016-2019 VXI,2016,4000,Petrol,Manual,796 CC,5,12900
BMW 5 Series 530d M Sport,2010,58000,Diesel,Automatic,2993 CC,5,50525
Hyundai EON D Lite Plus,2016,29832,Petrol,Manual,814 CC,5,14147
Maruti Swift Dzire VDI,2016,71156,Diesel,Manual,1248 CC,5,27950
Maruti Celerio CNG VXI MT,2015,64687,CNG,Manual,998 CC,5,16340
Audi A4 2.0 TDI,2011,54000,Diesel,Automatic,1968 CC,5,77400
Skoda Superb Elegance 1.8 TSI AT,2009,75000,Petrol,Automatic,1798 CC,5,21285
Tata Zest Revotron 1.2T XM,2015,39208,Petrol,Manual,1193 CC,5,19436
Force One LX ABS 7 Seating,2014,41000,Diesel,Manual,2149 CC,7,34400
Honda City i-VTEC VX,2013,38622,Petrol,Manual,1497 CC,5,26918
Nissan Sunny 2011-2014 XV,2016,18000,Petrol,Manual,1498 CC,5,32250
Maruti Swift 1.3 LXI,2012,52000,Petrol,Manual,,,15695
Volkswagen Vento Petrol Highline AT,2011,45000,Petrol,Automatic,1598 CC,5,14405
Hyundai Verna 1.6 SX VTVT AT,2014,48656,Petrol,Automatic,1591 CC,5,23650
Hyundai Verna CRDi 1.6 AT SX Plus,2012,79000,Diesel,Automatic,1582 CC,5,22575
Audi A4 2.0 TDI Multitronic,2012,88000,Diesel,Automatic,1968 CC,5,69875
Maruti SX4 Vxi BSIV,2009,92000,Petrol,Manual,1586 CC,5,11610
Ford Endeavour 2.2 Titanium AT 4X2,2019,9000,Diesel,Automatic,2198 CC,7,141470
Maruti Swift LXI BSIV,2008,50121,Petrol,Manual,1197 CC,5,14663
Hyundai Grand i10 CRDi Magna,2014,79000,Diesel,Manual,1120 CC,5,17845
Volkswagen Polo 1.5 TDI Highline,2014,46000,Diesel,Manual,1498 CC,5,25370
Mercedes-Benz E-Class 230,2012,100000,Petrol,Automatic,2496 CC,5,49450
Hyundai i20 Asta 1.2,2015,41000,Petrol,Manual,1197 CC,5,20425
Maruti Alto K10 VXI AGS,2015,25000,Petrol,Automatic,998 CC,5,15050
Maruti Ertiga VDI,2014,71899,Diesel,Manual,1248 CC,7,31175
Maruti Celerio VXI AT,2016,7100,Petrol,Automatic,998 CC,5,18705
Renault KWID Climber 1.0 AMT,2018,38171,Petrol,Automatic,999 CC,5,21457
Mahindra Scorpio SLE BSIV,2013,70359,Diesel,Manual,2179 CC,8,32895
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,200000,Diesel,Manual,2494 CC,7,38700
Volkswagen Polo Diesel Highline 1.2L,2017,26969,Diesel,Manual,1199 CC,5,29670
Ford Figo Diesel ZXI,2011,56500,Diesel,Manual,1399 CC,5,12470
Nissan Terrano XL Plus 85 PS,2014,40000,Diesel,Manual,1461 CC,5,24725
Force One LX 4x4,2014,41000,Diesel,Manual,2200 CC,7,34400
Renault KWID 1.0 RXT Optional AMT,2017,53105,Petrol,Automatic,999 CC,5,18963
Skoda Rapid 1.5 TDI Elegance,2013,23000,Diesel,Manual,1498 CC,5,21285
Mahindra XUV500 AT W10 FWD,2016,80999,Diesel,Automatic,2179 CC,7,61920
Ford Figo Diesel Titanium,2012,82000,Diesel,Manual,1399 CC,5,12685
Mahindra Bolero ZLX,2017,68557,Diesel,Manual,2523 CC,7,35002
Volkswagen Vento 1.5 TDI Highline,2016,34000,Diesel,Manual,1498 CC,5,36335
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2015,77000,Diesel,Manual,2494 CC,8,53750
Mahindra XUV500 W8 2WD,2012,48000,Diesel,Manual,2179 CC,7,27950
Ford Ecosport 1.5 Ti VCT MT Titanium,2015,28232,Petrol,Manual,1499 CC,5,33196
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,2011,110000,Diesel,Automatic,1968 CC,5,34400
Tata New Safari DICOR 2.2 VX 4x4,2009,120000,Diesel,Manual,2179 CC,7,12900
BMW 3 Series 330d Convertible,2013,49000,Diesel,Automatic,2993 CC,4,124700
Volkswagen Polo 1.2 MPI Highline,2014,22000,Petrol,Manual,1198 CC,5,17673
Hyundai i20 Magna Optional 1.2,2015,14925,Petrol,Manual,1197 CC,5,23091
Maruti Ertiga ZDI,2013,75000,Diesel,Manual,1248 CC,7,28165
Honda City i VTEC V,2015,23000,Petrol,Manual,1497 CC,5,30100
Honda City 1.5 S MT,2014,57000,Petrol,Manual,1497 CC,5,23564
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,76718,Diesel,Automatic,1968 CC,5,27993
Honda Amaze VX i-DTEC,2016,138000,Diesel,Manual,1498 CC,5,22145
Mahindra XUV500 W8 2WD,2013,140000,Diesel,Manual,2179 CC,7,38700
Toyota Corolla Altis VL,2008,110000,Petrol,Automatic,1798 CC,5,11825
Hyundai Santro Xing XL eRLX Euro III,2005,126000,Petrol,Manual,1086 CC,5,5160
BMW 3 Series 320d,2012,73000,Diesel,Automatic,1995 CC,5,53750
Ford EcoSport 1.5 Diesel Trend,2017,63423,Diesel,Manual,1498 CC,5,33067
Hyundai i20 Asta Optional with Sunroof 1.2,2013,62132,Petrol,Manual,1197 CC,5,19651
Honda City 1.5 S AT,2013,51000,Petrol,Automatic,1497 CC,5,19350
Maruti Ritz VDI (ABS) BS IV,2015,75000,Diesel,Manual,1248 CC,5,21070
Hyundai i10 Era 1.1,2008,55410,Petrol,Manual,1086 CC,5,7095
Chevrolet Sail 1.2 LS,2015,41000,Petrol,Manual,1199 CC,5,13975
Hyundai Verna 1.6 SX CRDi (O),2012,45000,Diesel,Manual,1582 CC,5,26875
Hyundai Creta 1.6 SX Option,2018,53322,Petrol,Manual,1591 CC,5,52159
Chevrolet Sail 1.2 LS,2013,48000,Petrol,Manual,1199 CC,5,13975
Audi Q5 2.0 TDI,2013,72000,Diesel,Automatic,1968 CC,5,124700
Honda City 1.5 V MT Exclusive,2013,50266,Petrol,Manual,1497 CC,5,23779
Ford EcoSport 1.5 Petrol Titanium,2017,21800,Petrol,Manual,1497 CC,5,37625
Audi Q7 3.0 TDI Quattro Premium Plus,2014,45000,Diesel,Automatic,2967 CC,7,162970
Hyundai i10 Magna 1.2,2010,62000,Petrol,Manual,1197 CC,5,10320
Hyundai i20 1.2 Asta,2014,41681,Petrol,Manual,1197 CC,5,19565
Maruti Swift Dzire 1.2 Vxi BSIV,2011,69313,Petrol,Manual,1197 CC,5,11395
Tata Indica V2 eLX,2017,49000,Diesel,Manual,1396 CC,5,6880
BMW 5 Series 2010-2013 530d,2012,40471,Diesel,Automatic,2993 CC,5,110596
Maruti Swift VDI,2013,60000,Diesel,Manual,1248 CC,5,17845
Ford Freestyle Titanium Plus Petrol,2018,1001,Petrol,Manual,1194 CC,5,31089
Hyundai Verna XXi ABS (Petrol),2008,38000,Petrol,Manual,1599 CC,5,11180
BMW 3 Series 320d Highline,2008,66000,Diesel,Automatic,1995 CC,5,31175
Toyota Innova 2.5 G4 Diesel 8-seater,2017,33901,Diesel,Manual,2494 CC,8,61447
Mercedes-Benz New C-Class C 250 CDI Elegance,2011,57000,Diesel,Automatic,2143 CC,5,74175
Hyundai Elantra 1.6 SX,2013,170000,Diesel,Manual,1582 CC,5,32250
Maruti Ritz ZDi,2014,60000,Diesel,Manual,1248 CC,5,18705
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,85000,Diesel,Manual,1248 CC,5,38270
Hyundai Xcent 1.2 Kappa S,2016,146000,Petrol,Manual,1197 CC,5,15050
Honda City i DTEC V,2014,56002,Diesel,Manual,1498 CC,5,26230
Renault KWID RXT,2016,8554,Petrol,Manual,799 CC,5,13760
Toyota Etios Cross 1.4L VD,2014,62322,Diesel,Manual,1364 CC,5,21070
Maruti Alto K10 VXI,2015,37929,Petrol,Manual,998 CC,5,15867
Tata Tiago 1.2 Revotron XM Option,2016,5400,Petrol,Manual,1199 CC,5,17114
Hyundai i20 1.4 CRDi Magna,2013,60000,Diesel,Manual,1396 CC,5,12685
Audi A4 2.0 TDI,2014,55730,Diesel,Automatic,1968 CC,5,65403
Maruti Swift VDI,2015,62000,Diesel,Manual,1248 CC,5,27090
Volkswagen Ameo 1.2 MPI Highline,2017,14576,Petrol,Manual,1198 CC,5,28767
Honda BRV i-VTEC V CVT,2017,17000,Petrol,Automatic,1497 CC,7,40850
Hyundai i20 Asta,2009,28000,Petrol,Manual,1197 CC,5,11395
Hyundai Santa Fe 4X4,2012,58200,Diesel,Manual,2199 CC,7,32250
Honda City 1.5 GXI,2002,53000,Petrol,Manual,,,7955
Maruti Celerio ZXI Optional AMT,2018,12278,Petrol,Automatic,998 CC,5,24209
Hyundai Creta 1.6 SX,2018,17665,Petrol,Manual,1591 CC,5,50654
Tata Indica V2 DL BSIII,2004,200000,Diesel,Manual,1396 CC,5,3655
Volkswagen Vento Petrol Highline,2011,55893,Petrol,Manual,1598 CC,5,14405
Maruti Celerio VXI,2015,60586,Petrol,Manual,998 CC,5,17673
Mercedes-Benz CLA 200 D Sport Edition,2015,13500,Diesel,Automatic,2143 CC,5,109693
Maruti Alto 800 LXI,2017,30000,Petrol,Manual,796 CC,5,13330
Ford Endeavour 3.2 Titanium AT 4X4,2018,12000,Diesel,Automatic,3198 CC,7,144050
Tata Zest Revotron 1.2T XE,2017,65000,Petrol,Manual,1193 CC,5,20640
Volkswagen Vento 1.6 Comfortline,2014,38000,Petrol,Manual,1598 CC,5,15007
Maruti Ertiga ZXI,2012,25000,Petrol,Manual,1373 CC,7,22145
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,100000,Diesel,Automatic,2987 CC,5,61963
Volkswagen Polo 1.2 MPI Highline,2014,13710,Petrol,Manual,1199 CC,5,20425
Toyota Fortuner 4x2 AT,2015,100000,Diesel,Automatic,2982 CC,7,81700
Maruti Celerio VXI,2017,17000,Petrol,Manual,998 CC,5,21070
BMW 3 Series 320d Corporate Edition,2008,89000,Diesel,Automatic,1995 CC,4,27090
Honda City ZX VTEC,2006,100173,Petrol,Manual,1497 CC,5,10320
Mitsubishi Cedia Sports,2009,97000,Petrol,Manual,1999 CC,5,12900
Renault Pulse Petrol RxL,2016,40190,Petrol,Manual,1198 CC,5,18275
Volkswagen Polo 1.5 TDI Highline,2016,29647,Diesel,Manual,1498 CC,5,27090
Maruti Baleno RS Petrol,2018,43639,Petrol,Manual,998 CC,5,35045
Hyundai i10 Magna,2012,37333,Petrol,Manual,1197 CC,5,13846
Hyundai i20 1.2 Spotz,2018,48407,Petrol,Manual,1197 CC,5,32895
BMW Z4 2009-2013 35i,2011,25000,Petrol,Automatic,2979 CC,2,129000
Hyundai i10 Sportz 1.2,2010,72400,Petrol,Manual,1197 CC,5,9890
Mini Cooper S Carbon Edition,2012,18000,Petrol,Automatic,1598 CC,4,94600
Honda Brio V MT,2012,65167,Petrol,Manual,1198 CC,5,14104
Maruti Ciaz ZXi Option,2016,25418,Petrol,Manual,1373 CC,5,30487
Maruti Swift Dzire ZDi,2013,38995,Diesel,Manual,1248 CC,5,27778
Volkswagen Polo Diesel Comfortline 1.2L,2012,60000,Diesel,Manual,1199 CC,5,17200
BMW X1 sDrive20d,2011,72000,Diesel,Automatic,1995 CC,5,47300
Audi Q7 3.0 TDI Quattro Premium Plus,2016,31075,Diesel,Automatic,2967 CC,7,214097
Ford Figo 1.5D Trend MT,2015,4311,Diesel,Manual,1498 CC,5,20640
BMW 3 Series Luxury Line,2017,21000,Diesel,Automatic,1995 CC,5,150500
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,54000,Diesel,Automatic,2987 CC,5,94557
Maruti Wagon R LX BSIII,2007,50000,Petrol,Manual,1061 CC,5,4730
Maruti Baleno Zeta 1.2,2018,13000,Petrol,Manual,1197 CC,5,28380
Maruti Dzire VXI,2013,74000,Petrol,Manual,1197 CC,5,19350
Chevrolet Aveo U-VA 1.2 LT,2009,75000,Petrol,Manual,1150 CC,5,4300
Volkswagen Polo 1.5 TDI Highline,2017,25000,Diesel,Manual,1498 CC,5,29670
Land Rover Freelander 2 TD4 SE,2012,139000,Diesel,Automatic,2179 CC,5,72025
Audi Q5 30 TDI quattro Premium,2015,52000,Diesel,Automatic,1968 CC,5,109607
Audi A6 35 TDI Matrix,2015,20000,Diesel,Automatic,1968 CC,5,152650
Hyundai Grand i10 1.2 CRDi Sportz,2018,32663,Diesel,Manual,1186 CC,5,27004
Mahindra Scorpio SLE BSIV,2012,76777,Diesel,Manual,2179 CC,8,20984
Tata Bolt Quadrajet XE,2016,100303,Diesel,Manual,1248 CC,5,15910
Hyundai EON Era Plus,2015,43993,Petrol,Manual,814 CC,5,14835
Mahindra Scorpio S8 8 Seater,2016,72118,Diesel,Manual,2179 CC,8,43989
Honda Accord 2001-2003 2.0 AT,2010,83000,Petrol,Automatic,2354 CC,5,27950
Volkswagen Polo 1.2 MPI Highline,2016,7523,Petrol,Manual,1199 CC,5,26445
Maruti Eeco 7 Seater Standard,2014,34670,Petrol,Manual,1196 CC,7,12470
Hyundai Grand i10 CRDi Sportz,2016,30000,Diesel,Manual,1120 CC,5,23650
Ford Endeavour 3.2 Titanium AT 4X4,2017,17000,Diesel,Automatic,3198 CC,7,133300
Hyundai Grand i10 1.2 CRDi Sportz,2015,59261,Diesel,Manual,1186 CC,5,18275
Maruti Swift VDI,2016,65210,Diesel,Manual,1248 CC,5,23564
Hyundai i20 1.2 Asta Option,2016,19000,Petrol,Manual,1197 CC,5,31175
Maruti Swift Dzire VXi,2012,50000,Petrol,Manual,1298 CC,5,12900
BMW 3 Series 320d Luxury Line,2015,47000,Diesel,Automatic,1995 CC,5,126850
Honda City ZX GXi,2007,75000,Petrol,Manual,1497 CC,5,6407
Hyundai i10 Sportz 1.2 AT,2013,54534,Petrol,Automatic,1197 CC,5,15695
Ford Ecosport Signature Edition Diesel,2018,13000,Diesel,Manual,1498 CC,5,46870
Maruti Celerio ZXI MT,2015,48808,Petrol,Manual,998 CC,5,18490
Maruti Ertiga VDI,2012,63001,Diesel,Manual,1248 CC,7,26273
Toyota Innova 2.5 V Diesel 8-seater,2015,64771,Diesel,Manual,2494 CC,8,66650
Honda City i VTEC SV,2016,34634,Petrol,Manual,1497 CC,5,29670
Maruti Swift Dzire VXI,2012,69242,Petrol,Manual,1197 CC,5,20167
Maruti Ritz LXi,2011,33292,Petrol,Manual,1197 CC,5,13717
Hyundai i20 Sportz AT 1.4,2012,55000,Petrol,Automatic,1396 CC,5,16125
Hyundai i20 Active SX Dual Tone Petrol,2019,1000,Petrol,Manual,1197 CC,5,36980
Honda City 1.5 E MT,2011,80000,Petrol,Manual,1497 CC,5,16555
Porsche Cayenne S Diesel,2016,65003,Diesel,Automatic,4134 CC,5,291669
Honda Amaze VX i-VTEC,2019,16573,Petrol,Manual,1198 CC,5,40033
Honda Civic 2006-2010 1.8 S AT,2008,152633,Petrol,Automatic,1799 CC,5,12900
Hyundai i20 Magna 1.2,2015,53000,Petrol,Manual,1197 CC,5,23650
Hyundai Creta 1.6 CRDi SX,2017,50129,Diesel,Manual,1582 CC,5,57190
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2013,63716,Diesel,Automatic,1968 CC,5,98900
Maruti Alto 800 2016-2019 LXI,2018,11000,Petrol,Manual,796 CC,5,14405
BMW X1 sDrive 20d Exclusive,2012,115000,Diesel,Automatic,1995 CC,5,43000
Hyundai i10 Magna,2013,63265,Petrol,Manual,1197 CC,5,12685
Volkswagen Ameo 1.5 TDI Highline,2016,20000,Diesel,Manual,1498 CC,5,29025
Volkswagen Polo Petrol Highline 1.2L,2010,79000,Petrol,Manual,1198 CC,5,10492
Maruti Ciaz VXi Plus,2015,41000,Petrol,Manual,1373 CC,5,25155
